date,current_200_63,faster_100_63,faster_50_63,monthly_200_21,crossing_200_63,no_market_gate_63,core_plus_dip,core_plus_index,index_hold,index_dip
2023-06-05,111743.65467731605,100152.19171114311,112912.56613931814,100585.96365400265,106434.23704217019,110820.23998735813,107818.13828181107,110485.90756405819,108987.37690068812,100000.0
2023-06-06,112024.40037433754,100182.86013002739,113670.06346903005,101243.17362256955,107184.61193535867,111379.37978075413,108015.19959162553,110645.04800595272,108860.41399480433,100000.0
2023-06-07,112163.22014324318,100175.94181413994,114112.09040651479,101617.19334836911,107447.22946045938,111692.06512354282,108091.66419695695,110926.91309346187,109548.11560918423,100000.0
2023-06-08,111919.14041225563,100166.57999773369,113754.40085802236,101821.44173093747,107055.46460984292,111528.81052683262,107925.4658746608,110629.57448185909,109109.0446405563,100000.0
2023-06-09,112260.07178585182,100245.78178377495,114044.85659990468,100432.47327335093,107344.00499222818,111866.23125360874,108171.04895113785,110799.31823338497,108855.12690068812,100000.0
2023-06-12,112446.82908908973,100232.0199963604,114311.67638788381,100464.1264868519,107574.38996193948,112066.40064333347,108289.50742625077,110985.71796216,109082.60109807581,100000.0
2023-06-13,112922.34947101722,100225.97985811577,115141.14484415212,100721.53713519785,108348.67974541726,112641.39019487766,108595.68292902787,111448.31192196834,109606.30593206019,100000.0
2023-06-14,112902.98120586525,100171.34025926933,115808.32034883657,101436.2408934376,108986.08450959268,112996.03299616245,108569.98489092667,111485.81533040035,109817.91077519982,100000.0
2023-06-15,113388.83396427284,100090.22011919365,116839.71857080617,101350.37652118418,109904.6063086802,113733.5468034592,108871.84759806473,111702.35668744076,109532.24625493615,100000.0
2023-06-16,114927.07192318092,100179.40993852958,119057.0206471459,101595.84386737559,111903.87018845622,115716.84855936436,109903.88749789078,112952.43735875118,110262.26883794398,100000.0
2023-06-19,114910.5910577024,100178.64985628471,118833.99806413808,102356.59157092783,111642.15629075114,115585.9635991898,109900.06639193375,112819.05509556759,109828.48496343226,100000.0
2023-06-20,115639.89179508339,100164.82173509941,119575.13309869924,102986.1965361378,112270.78944466655,116265.72762773899,110342.80798624833,113361.33746136654,110161.75754644007,100000.0
2023-06-21,114736.36222927223,100056.71006365166,118825.87389574209,102851.94085223887,111607.6560618693,115382.60283945469,109690.62201784928,112767.61072148311,110357.48496343226,100000.0
2023-06-22,114466.27879039894,99992.0099408184,118196.14147005239,102875.26752765391,111016.59025452676,115007.74594400791,109514.63205431779,112492.08239735592,110024.22045232388,100000.0
2023-06-23,113439.93588535438,99958.38016481743,116760.75352106252,102154.08991916392,109591.13192818704,113771.30580995945,108837.95077036698,111616.31957043636,109357.67528630822,100000.0
2023-06-26,114014.20362560402,100016.43197222099,117294.18988619008,102468.3958884022,110024.17142365518,114103.75464533237,109265.79639147599,112074.18557728756,109458.18657781214,100000.0
2023-06-27,114503.03781025062,100013.66008348808,118028.98155985036,103758.16645724986,110812.68118737283,114693.07553194431,109595.39412592728,112607.6046618365,110140.60109807581,100000.0
2023-06-28,114761.11681453834,99978.8698689495,119011.2495823876,103931.09172351572,111744.41057084147,115304.37747476963,109726.71009920914,113010.67841710079,111050.47367192835,100000.0
2023-06-30,114969.47088710914,99939.02778978691,119597.8755436913,103904.41892154429,112287.50512955729,115852.59425638584,109837.65496157487,113505.56453312862,112335.94786931606,100000.0
2023-07-03,116322.75904552589,99992.68780107841,121020.10520754018,105382.81470401499,113646.82164643351,117271.74562738804,110751.61462878068,114686.54458607662,113229.95916081996,100000.0
2023-07-04,116134.76311199318,100036.58571977958,120665.89504060903,105245.96428592417,113264.96373627726,117118.99313257603,110631.6399965175,114686.64908589351,113631.99625493615,100000.0
2023-07-05,117247.41431705604,100040.56759233818,122599.94415674367,105851.94840915415,115070.53133462016,118610.00777147678,111348.7951993831,115381.68438519466,113557.93657781214,100000.0
2023-07-06,117341.69386951576,100064.8019330059,122725.83812723318,107103.87294299815,115088.2313353831,118672.72727678684,111390.29716395219,115587.50769986141,114108.10109807581,100000.0
2023-07-07,117518.1492985929,100044.38782091484,122626.75482187429,106933.8409186146,115112.48254082743,118766.49858950046,111488.27487086137,115489.56453885067,113452.13819219203,100000.0
2023-07-10,118352.68706028114,100071.40959139213,123187.57461176076,106215.76986987803,115541.04149697367,119324.97020052341,112039.76432322343,116028.41370190609,113409.8172235641,100000.0
2023-07-11,115388.09385608762,100522.98595954498,118901.10488085217,106010.03946466371,111589.17599913116,116071.4761132107,110184.63614232207,114301.26513526254,113838.30593206019,100000.0
2023-07-12,115131.19868587583,100881.66181518158,118979.3711142964,105881.28662271425,111663.06701513763,115883.60782898523,109990.82836682463,114075.85784194284,113732.50754644007,100000.0
2023-07-13,114657.96665691465,100608.58803512176,118739.37364725539,105453.82817621157,111431.57439276214,115426.79726303674,109691.56745297575,113846.11731383615,113965.26883794398,100000.0
2023-07-14,115271.47612880796,102083.77733184418,118839.90971521802,106076.90456170961,111529.66566702361,115785.4255322323,110134.61346966887,114469.28323409372,114568.328515068,100000.0
2023-07-17,115376.12938045591,102535.6712680014,118920.052621407,106461.61677522585,111603.82493063445,115857.92502106287,110227.69981343413,114830.96909568124,115467.62690068812,100000.0
2023-07-18,115450.5248291406,102882.0570769461,118791.50402407118,106712.1159340851,111477.92572065826,115736.89939583399,110341.69016987944,115022.38032004648,115726.8398065719,100000.0
2023-07-19,116106.01554416746,103538.09441520294,118790.91753725478,107905.33659143373,111471.6488651895,116197.51147163965,110792.46471364165,115623.25438163095,116229.38819219203,100000.0
2023-07-20,117068.89410900205,104853.0236735495,119677.68554834792,108663.0597130768,112337.43781515594,117078.35594071008,111475.78416974211,116549.8927769404,117044.0446405563,100000.0
2023-07-21,118160.40074466795,105657.71656943878,119996.4901957936,109306.68572969362,112645.42149778838,117453.0571640835,112323.21783215666,117076.58663222604,115970.17528630822,100000.0
2023-07-24,117679.29556392759,104969.32564117035,119853.04035715529,108909.29410524294,112508.10731359954,117091.98299683191,112021.06673772002,116655.9355377894,115573.42528630822,100000.0
2023-07-25,117220.82211803526,104703.27419997772,119188.41521601149,109244.31574602053,111854.29224630828,116635.28288162805,111652.24344212675,116272.89282080941,115525.8172235641,100000.0
2023-07-26,118425.51628803342,106238.21108771881,119680.38072161147,110369.97557802126,112333.22423979278,117367.56906212427,112574.31268841887,117365.60235640817,116097.13819219203,100000.0
2023-07-27,117628.17904781431,105377.85495330414,119008.7309089131,110226.91375322267,111674.16842504973,116789.73072327234,112011.61143452788,116630.68168113046,115520.53012944788,100000.0
2023-07-28,117707.51842807859,105269.54366527867,118404.1973491139,110396.37445421144,111087.55683561797,116815.18262947656,112045.81075436735,116619.05965087228,115367.11560918423,100000.0
2023-07-31,119323.61298107237,107368.9694751389,118986.55537943312,111933.32490892336,111674.28157660003,117723.84326065637,113391.28953511381,118160.45929953866,116023.078515068,100000.0
2023-08-01,120138.4346401605,108227.00423847509,118995.483430428,112985.66324586794,111684.79256674285,117732.53744019128,114097.35947377348,118811.22827384286,115837.92528630822,100000.0
2023-08-02,119050.31488536924,106655.14210544896,118795.93094019362,111694.33900422975,111490.1073784494,117103.96591080286,113277.26515156889,117654.59559104257,114711.16077519982,100000.0
2023-08-03,120391.47551635459,108215.43962131061,118733.15060190627,113117.89160562279,111442.0969147348,117257.67511801436,114493.4296219835,118627.43871135951,113896.49625493615,100000.0
2023-08-04,120251.22343543723,108300.51133571185,118608.19915728041,113132.51306176903,111319.72892424102,116983.90706114486,114414.66278963181,118782.511203959,114679.41399480433,100000.0
2023-08-07,121731.37590125755,111033.5344375185,118670.17616609999,114901.05015207054,111390.66712996001,116812.61326079085,115771.29598360154,120282.92497654201,115160.80593206019,100000.0
2023-08-08,122066.55763915733,111090.87905154742,118540.62661127516,115227.10869622948,111259.26219412322,117047.5783772917,115982.90681772324,120469.25523205043,115076.16399480433,100000.0
2023-08-09,122014.68134597495,111660.88561664142,118702.82945780226,113156.99989259687,111414.67271276946,117100.90988592818,115931.87015466782,120528.82049770595,115446.47045232388,100000.0
2023-08-10,122500.60885146812,112788.0823482088,118617.18636087843,112926.1233056828,111331.54794928069,117473.38490729048,116276.4046395311,120690.07440395595,114832.828515068,100000.0
2023-08-11,122990.4373445864,112990.69915996112,118963.02809099623,112498.42875254617,111664.92338224883,118508.21367506697,116503.73148088547,120770.45999164821,114340.85431768032,100000.0
2023-08-14,123740.50883010581,113665.27148089923,118891.47777323195,112348.78925669656,111595.93143316741,118695.27768377974,117120.86494379136,121404.97355098964,114399.0446405563,100000.0
2023-08-16,123962.50072959617,114377.71026073016,118955.32089571425,114416.07443202005,111651.13194319243,118850.08193068221,117272.40497713181,121565.99560947658,114430.79142095179,100000.0
2023-08-17,123113.68226913169,113173.4029429964,118918.87456659743,113801.44288599954,111608.65821310515,119046.43291144088,116469.92075662705,120626.04974956752,113970.55593206019,100000.0
2023-08-18,123195.77735809043,112335.81773410358,118890.46832804152,113238.8794628428,111576.00185247893,119447.39807944014,116450.52089243027,120496.05036754848,113600.25754644007,100000.0
2023-08-21,122976.44604781822,114571.2578548006,119218.61787561842,114075.28010523782,111900.58764120574,118944.90462927535,116421.85464029404,120546.38411541225,113864.75754644007,100000.0
2023-08-22,122895.82565597251,114639.20388446368,119196.50055078932,114613.87010157571,111879.84143301482,118708.69370703414,116419.25665598008,120532.72497387172,113827.72367192835,100000.0
2023-08-23,123171.80833343223,115276.31106601276,119687.20263819167,115617.23384440408,112348.70067831512,119362.61456350997,116534.4388115892,120796.42751522304,114324.98496343226,100000.0
2023-08-24,123346.21351722434,116612.58898768939,119757.45700029799,116304.54978144632,112421.17140623565,119246.49231199935,116739.10213213059,120906.29228229763,114007.5898065719,100000.0
2023-08-25,123004.31453803733,116332.99050746478,119474.29075960585,116197.39799845681,112145.63733717437,118922.19967131331,116479.67199068161,120487.2805978799,113473.2946405563,100000.0
2023-08-28,123250.23382285789,117022.37764964618,119761.05934862563,115971.3848987864,112426.35833403106,119060.27903608992,116671.8011982927,120696.78990192653,113531.48496343226,100000.0
2023-08-29,124043.46114639,119331.3920558504,119773.70924906203,116124.5286060618,112443.13670202727,119451.65303473189,117315.97116785141,121386.7812215829,113684.89948369592,100000.0
2023-08-30,124480.01277259544,119721.46512446918,119927.02540926405,116532.83015025125,112596.6972813272,119783.33146910384,117666.66780977341,121797.5162241006,113885.91399480433,100000.0
2023-08-31,125490.64103225425,121556.43999133624,120167.8051238484,117575.52529108987,112837.23629995818,120712.14343695357,118382.95704965683,122392.14719982387,113478.5898065719,100000.0
2023-09-01,128334.07269195274,125442.44976840533,120800.75357202956,118275.49248850808,113465.6302513742,121819.42166189864,120676.25185327622,124922.44200344326,114272.0898065719,100000.0
2023-09-04,134203.53885749535,133328.24932704488,122372.96399263808,119599.73302805886,115011.37220808501,124403.28226713851,125307.40064363572,129762.14954014064,114970.36560918423,100000.0
2023-09-05,136224.37463668542,136916.1892207674,122727.03827051588,119693.262550001,115358.41932150359,124991.62684302047,126930.31044702622,131424.55934353115,115102.61560918423,100000.0
2023-09-06,134005.35728744225,133491.82208667317,122001.22446970412,120200.97313273416,114645.59786840911,123861.47015051558,125188.94374780747,129743.23341579677,115303.63819219203,100000.0
2023-09-07,135812.05987075524,135564.3446620516,122326.12171320387,120744.50867426858,114966.3591789865,124379.59664587691,126647.69711237046,131371.04552669765,115869.66399480433,100000.0
2023-09-08,138506.4493055697,139451.58978686848,123246.89061884352,119266.40945149602,115870.33393332,125683.2021375151,128795.25809412095,133695.56814785243,116462.14948369592,100000.0
2023-09-11,145490.63772491174,147228.71283755818,125758.51106409499,121343.43818379582,118328.86781546111,129711.6643147917,134204.4684174547,139416.03866405727,117504.28012944788,100000.0
2023-09-12,141441.68807128625,140309.07480655232,123586.72485498854,117490.05771420294,116221.85456320281,126251.01300863936,131350.72392587754,136532.27378673793,117403.76883794398,100000.0
2023-09-13,139842.22966674523,138211.67967258015,123527.10062555739,118198.34449551397,116143.48281332488,126052.73568777755,129933.28686838242,135310.75518627407,118059.72367192835,100000.0
2023-09-14,141300.650599515,140509.64032397786,124090.87538675734,118937.85718319708,116688.6972107553,126858.65571264937,131038.67276697251,136431.94204921962,118112.62690068812,100000.0
2023-09-15,140282.7714262362,139626.40858111897,124677.55684427687,118776.55408261114,117240.8424439096,126693.81714300826,130154.57277612778,135712.16340847255,118662.79142095179,100000.0
2023-09-18,138952.43076995568,137570.014137607,125007.97174219557,118142.80610440069,117514.89746328826,126629.08470968917,128900.96308450791,134355.85227031948,118318.93657781214,100000.0
2023-09-20,138633.0444441195,136993.10403094807,124471.72706369826,118075.27705166631,117008.66339727874,125997.7064557524,128760.34165887925,133848.67209835292,117091.66077519982,100000.0
